Image,Type,Augmented
../data/img_augmented\cicero_fulgor_audacia_voluptas_3e79e76c_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_fulgor_audacia_voluptas_3e79e76c_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_fulgor_audacia_voluptas_3e79e76c_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_chorus_pluvia_ordo_130001f6_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_honestas_audacia_prudentia_ffb2bdcc_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_serenus_color_553ef168_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_ignis_lex_fortis_e6e7943d_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_nobilitas_spiritus_ratio_a126d495_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_tempestas_formosus_prudentia_6ebdc513_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_voluptas_flamma_pulcher_2ccee0d2_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_scientia_dignitas_audacia_4e9d855d_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_honor_dignitas_fortuna_cd1c5691_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_natura_sensus_pulcher_51a3222d_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_imago_aqua_tempus_6d67f4f6_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_nix_natura_caligo_acc5cb91_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_dexteritas_imber_flamma_bbf13804_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_caligo_nubes_gloria_d84595ab_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_pulcher_gemma_labor_7fd0dcf6_aug_5.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_0.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_1.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_2.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_3.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_4.jpg,cicero,Augmented
../data/img_augmented\cicero_ars_decorus_sonus_b8248b08_aug_5.jpg,cicero,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_fortuna_corpus_f74327c9_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_fortis_natura_sol_14a1042c_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_sol_meritum_ignis_106cfe31_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_sapientia_cantus_3e03739b_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_audacia_lex_spiritus_069ff7c3_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_chorus_concordia_a7272dc8_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_vita_vigor_serenus_72b5b884_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_herba_imber_flos_b39b41e1_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_levis_vigor_bellum_cc9d284a_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_amor_gemma_d7c9970f_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_arbor_statera_triumphus_513552a1_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_voluntas_gloria_flamma_27d7c48f_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_virtus_veritas_probitas_f6d41bf1_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_meritum_amicitia_clarus_5d5b3b0c_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_regnum_nix_fama_25be01eb_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_claritas_honor_terra_93f4d677_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_flamma_herba_gemma_06847a8b_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_decorus_serenus_constantia_b020ac0e_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_tempestas_spiritus_lex_59de4656_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_pulcher_ars_fortis_ee2993f2_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_natura_gravis_pax_27f1a07f_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_prudentia_sol_figura_61396450_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_statera_lux_altus_b698743a_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_aura_altus_statera_7ba1dff8_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_2.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_3.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_4.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_5.jpg,colosseum,Augmented
../data/img_augmented\colosseum_cor_aer_fortitudo_29e4b60a_aug_6.jpg,colosseum,Augmented
../data/img_augmented\colosseum_honor_fortitudo_concordia_484a3749_aug_0.jpg,colosseum,Augmented
../data/img_augmented\colosseum_honor_fortitudo_concordia_484a3749_aug_1.jpg,colosseum,Augmented
../data/img_augmented\colosseum_honor_fortitudo_concordia_484a3749_aug_2.jpg,colosseum,Augmented
